field_position_id,surface,message,field_path,charging_relevance,constraint_ids,scenario_ids
FP-0735,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Monitoring Time,DIRECT,T2-R07 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A37 | T2-A64
FP-0736,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Subsequent Volume Threshold,DIRECT,T2-R07 | T2-R12 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A33 | T2-A38 | T2-A64
FP-0737,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Subsequent Time Threshold,DIRECT,T2-R07 | T2-R11 | T2-R12 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A35 | T2-A38 | T2-A64
FP-0738,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Subsequent Volume Quota,DIRECT,T2-R07 | T2-R12 | T2-R13 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A34 | T2-A38 | T2-A64
FP-0739,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Subsequent Time Quota,DIRECT,T2-R07 | T2-R11 | T2-R12 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A35 | T2-A38 | T2-A64
FP-0740,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Subsequent Event Threshold,DIRECT,T2-R07 | T2-R11 | T2-R12 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A36 | T2-A38 | T2-A64
FP-0741,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Subsequent Event Quota,DIRECT,T2-R07 | T2-R11 | T2-R12 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A36 | T2-A38 | T2-A64
FP-0742,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Inactivity Detection Time,DIRECT,T2-R07 | T2-R12 | T2-R16 | T2-R24,T2-A23 | T2-A45 | T2-A64
FP-0743,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Linked URR ID,DIRECT,T2-R07 | T2-R14 | T2-R16 | T2-R24,T2-A23 | T2-A39 | T2-A64
FP-0744,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Measurement Information,DIRECT,T2-R07 | T2-R11 | T2-R13 | T2-R16 | T2-R17 | T2-R24,T2-A23 | T2-A44 | T2-A64
FP-0745,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.FAR ID for Quota Action.farId,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R21 | T2-R24,T2-A23 | T2-A40 | T2-A64
FP-0746,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Ethernet Inactivity Timer,DIRECT,T2-R07 | T2-R12 | T2-R16 | T2-R24,T2-A23 | T2-A45 | T2-A64
FP-0747,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Additional Monitoring Time.Monitoring Time,DIRECT,T2-R07 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A37 | T2-A38 | T2-A64
FP-0748,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Additional Monitoring Time.Subsequent Volume Threshold,DIRECT,T2-R07 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A37 | T2-A38 | T2-A64
FP-0749,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Additional Monitoring Time.Subsequent Time Threshold,DIRECT,T2-R07 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A37 | T2-A38 | T2-A64
FP-0750,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Additional Monitoring Time.Subsequent Volume Quota,DIRECT,T2-R07 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A37 | T2-A38 | T2-A64
FP-0751,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Additional Monitoring Time.Subsequent Time Quota,DIRECT,T2-R07 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A37 | T2-A38 | T2-A64
FP-0752,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Additional Monitoring Time.Subsequent Event Threshold,DIRECT,T2-R07 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A37 | T2-A38 | T2-A64
FP-0753,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Additional Monitoring Time.Subsequent Event Quota,DIRECT,T2-R07 | T2-R13 | T2-R16 | T2-R24,T2-A23 | T2-A37 | T2-A38 | T2-A64
FP-0754,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Number of Reports,DIRECT,T2-R07 | T2-R12 | T2-R16 | T2-R24,T2-A23 | T2-A43 | T2-A64
FP-0755,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Exempted Application ID for Quota Action,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A42 | T2-A64
FP-0756,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Exempted SDF Filter for Quota Action.BID,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A41 | T2-A62 | T2-A64
FP-0757,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Exempted SDF Filter for Quota Action.FL,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A41 | T2-A62 | T2-A64
FP-0758,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Exempted SDF Filter for Quota Action.SPI,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A41 | T2-A62 | T2-A64
FP-0759,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Exempted SDF Filter for Quota Action.TTC,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A41 | T2-A62 | T2-A64
FP-0760,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Exempted SDF Filter for Quota Action.FD,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A41 | T2-A62 | T2-A64
FP-0761,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Exempted SDF Filter for Quota Action.flowDescriptionLength,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A41 | T2-A64
FP-0762,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Exempted SDF Filter for Quota Action.flowDescription,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A41 | T2-A64
FP-0763,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Exempted SDF Filter for Quota Action.tosTrafficClass,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A41 | T2-A64
FP-0764,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Exempted SDF Filter for Quota Action.securityParameterIndex,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A41 | T2-A64
FP-0765,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Exempted SDF Filter for Quota Action.flowLabel,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A41 | T2-A64
FP-0766,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.Exempted SDF Filter for Quota Action.sdfFilterId,DIRECT,T2-R07 | T2-R15 | T2-R16 | T2-R24,T2-A23 | T2-A41 | T2-A64
FP-0767,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create URR.User Plane Inactivity Timer,DIRECT,T2-R07 | T2-R12 | T2-R16 | T2-R24,T2-A23 | T2-A45 | T2-A64
FP-0768,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create QER.QER ID.qerId,RELATIONAL,T2-R16 | T2-R24,T2-A64
FP-0769,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create QER.QER Correlation ID,DEPLOYMENT,T2-R08 | T2-R16 | T2-R22 | T2-R24,T2-A58 | T2-A64
FP-0770,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create QER.Gate Status,RELATIONAL,T2-R16 | T2-R24,T2-A64
FP-0771,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create QER.Maximum Bitrate,DEPLOYMENT,T2-R08 | T2-R16 | T2-R22 | T2-R24,T2-A58 | T2-A64
FP-0772,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create QER.Guaranteed Bitrate,DEPLOYMENT,T2-R08 | T2-R16 | T2-R22 | T2-R24,T2-A58 | T2-A64
FP-0773,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create QER.Packet Rate,DEPLOYMENT,T2-R08 | T2-R16 | T2-R22 | T2-R24,T2-A58 | T2-A64
FP-0774,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create QER.Packet Rate Status,RELATIONAL,T2-R16 | T2-R24,T2-A64
FP-0775,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create QER.QoS flow identifier,DEPLOYMENT,T2-R08 | T2-R16 | T2-R22 | T2-R24,T2-A26 | T2-A58 | T2-A64
FP-0776,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create QER.Reflective QoS,DEPLOYMENT,T2-R08 | T2-R16 | T2-R22 | T2-R24,T2-A58 | T2-A64
FP-0777,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create QER.Paging Policy Indicator,DEPLOYMENT,T2-R08 | T2-R16 | T2-R22 | T2-R24,T2-A58 | T2-A64
FP-0778,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create QER.Averaging Window,DEPLOYMENT,T2-R08 | T2-R16 | T2-R22 | T2-R24,T2-A58 | T2-A64
FP-0779,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create QER.QER Control Indications,RELATIONAL,T2-R16 | T2-R24,T2-A64
FP-0784,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Traffic Endpoint ID,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0785,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Local F-TEID.CHID,DIRECT,T2-R09 | T2-R16 | T2-R19,T2-A59 | T2-A62
FP-0786,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Local F-TEID.CH,DIRECT,T2-R09 | T2-R16 | T2-R19,T2-A59 | T2-A62
FP-0787,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Local F-TEID.V6,DIRECT,T2-R09 | T2-R16 | T2-R19,T2-A59 | T2-A62
FP-0788,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Local F-TEID.V4,DIRECT,T2-R09 | T2-R16 | T2-R19,T2-A59 | T2-A62
FP-0789,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Local F-TEID.TEID,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0790,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Local F-TEID.ipv4Address,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0791,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Local F-TEID.ipv6Address,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0792,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Local F-TEID.chooseId,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0793,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Network Instance.length,DIRECT,T2-R09 | T2-R16 | T2-R19,T2-A59 | T2-A62
FP-0794,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Network Instance.apnOrDnn,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0795,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.CHID,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R21,T2-A60 | T2-A62
FP-0796,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.CH,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R21,T2-A60 | T2-A62
FP-0797,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.V6,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R21,T2-A60 | T2-A62
FP-0798,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.V4,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R21,T2-A60 | T2-A62
FP-0799,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.TEID,DEPLOYMENT,T2-R05 | T2-R09 | T2-R21,T2-A60
FP-0800,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.ipv4Address,DEPLOYMENT,T2-R05 | T2-R09 | T2-R21,T2-A60
FP-0801,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.ipv6Address,DEPLOYMENT,T2-R05 | T2-R09 | T2-R21,T2-A60
FP-0802,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.chooseId,DEPLOYMENT,T2-R05 | T2-R09 | T2-R21,T2-A60
FP-0803,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Redundant Transmission Detection Parameters.Network Instance for Redundant Transmission.length,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R21,T2-A60 | T2-A62
FP-0804,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Redundant Transmission Detection Parameters.Network Instance for Redundant Transmission.apnOrDnn,DEPLOYMENT,T2-R05 | T2-R09 | T2-R21,T2-A60
FP-0805,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.UE IP address.CHV6,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0806,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.UE IP address.IPV6D,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0807,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.UE IP address.SD,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0808,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.UE IP address.V4,DIRECT,T2-R09 | T2-R16 | T2-R19,T2-A59 | T2-A62
FP-0809,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.UE IP address.V6,DIRECT,T2-R09 | T2-R16 | T2-R19,T2-A59 | T2-A62
FP-0810,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.UE IP address.ipv4Address,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0811,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.UE IP address.ipv6Address,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0812,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.UE IP address.ipv6PrefixDelegationBits,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0813,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.UE IP address.ipv6PrefixLength,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0818,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.QFI,DIRECT,T2-R09 | T2-R19,T2-A59
FP-0820,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.MBS Session Identifier,DEPLOYMENT,T2-R09 | T2-R19,T2-A61
FP-0821,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.Area Session ID,DEPLOYMENT,T2-R09 | T2-R19,T2-A61
FP-0822,T2,PFCP Session Modification Request,PFCP Session Modification Request.Create Traffic Endpoint.RAT Type,DEPLOYMENT,T2-R19,T2-A53
FP-0823,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDR ID.pdrId,RELATIONAL,T2-R04 | T2-R16 | T2-R24,T2-A05 | T2-A64
FP-0824,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.Outer Header Removal,DEPLOYMENT,T2-R05 | T2-R16 | T2-R21 | T2-R24,T2-A20 | T2-A64
FP-0825,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.Precedence.precedence,DIRECT,T2-R05 | T2-R16 | T2-R24,T2-A17 | T2-A64
FP-0826,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Source Interface.interfaceValue,DIRECT,T2-R05 | T2-R16 | T2-R24,T2-A10 | T2-A64
FP-0827,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Source Interface.interfaceType,DIRECT,T2-R05 | T2-R16 | T2-R24,T2-A10 | T2-A64
FP-0828,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Local F-TEID.CHID,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A62 | T2-A64
FP-0829,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Local F-TEID.CH,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A62 | T2-A64
FP-0830,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Local F-TEID.V6,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A62 | T2-A64
FP-0831,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Local F-TEID.V4,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A62 | T2-A64
FP-0832,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Local F-TEID.TEID,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A64
FP-0833,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Local F-TEID.ipv4Address,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A64
FP-0834,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Local F-TEID.ipv6Address,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A64
FP-0835,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Local F-TEID.chooseId,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A64
FP-0836,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Network Instance.length,DEPLOYMENT,T2-R05 | T2-R16 | T2-R19 | T2-R24,T2-A11 | T2-A62 | T2-A64
FP-0837,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Network Instance.apnOrDnn,DEPLOYMENT,T2-R05 | T2-R16 | T2-R19 | T2-R24,T2-A11 | T2-A64
FP-0838,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.CHID,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A62 | T2-A64
FP-0839,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.CH,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A62 | T2-A64
FP-0840,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.V6,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A62 | T2-A64
FP-0841,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.V4,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A62 | T2-A64
FP-0842,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.TEID,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A64
FP-0843,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.ipv4Address,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A64
FP-0844,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.ipv6Address,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A64
FP-0845,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Redundant Transmission Detection Parameters.Local F-TEID for Redundant Transmission.chooseId,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A64
FP-0846,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Redundant Transmission Detection Parameters.Network Instance for Redundant Transmission.length,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A62 | T2-A64
FP-0847,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.Redundant Transmission Detection Parameters.Network Instance for Redundant Transmission.apnOrDnn,DEPLOYMENT,T2-R05 | T2-R09 | T2-R16 | T2-R24,T2-A15 | T2-A64
FP-0848,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.UE IP address.CHV6,DIRECT,T2-R05 | T2-R16 | T2-R19 | T2-R24,T2-A09 | T2-A64
FP-0849,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.UE IP address.IPV6D,DIRECT,T2-R05 | T2-R16 | T2-R19 | T2-R24,T2-A09 | T2-A64
FP-0850,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.UE IP address.SD,DIRECT,T2-R05 | T2-R16 | T2-R19 | T2-R24,T2-A09 | T2-A64
FP-0851,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.UE IP address.V4,DIRECT,T2-R05 | T2-R16 | T2-R19 | T2-R24,T2-A09 | T2-A62 | T2-A64
FP-0852,T2,PFCP Session Modification Request,PFCP Session Modification Request.Update PDR.PDI.UE IP address.V6,DIRECT,T2-R05 | T2-R16 | T2-R19 | T2-R24,T2-A09 | T2-A62 | T2-A64
